KODJAZ,AKRCIS,KODCIS,CHODNOTA,ZKRTEXT,TEXT,ADMPLOD,ADMNEPO,MIN_TUPY,MAX_TUPY,MIN_OSTRY,MAX_OSTRY,EXPORT_DWH
"CS","INTERVAL",7700,"420736420736000","<736; 736>","736","01.01.1900","09.09.9999",,,736,736,
"CS","INTERVAL",7700,"420737420737000","<737; 737>","737","01.01.1900","09.09.9999",,,737,737,
"CS","INTERVAL",7700,"420738420738000","<738; 738>","738","01.01.1900","09.09.9999",,,738,738,
"CS","INTERVAL",7700,"420739420739000","<739; 739>","739","01.01.1900","09.09.9999",,,739,739,
"CS","INTERVAL",7700,"420740420740000","<740; 740>","740","01.01.1900","09.09.9999",,,740,740,
"CS","INTERVAL",7700,"420741420741000","<741; 741>","741","01.01.1900","09.09.9999",,,741,741,
"CS","INTERVAL",7700,"420742420742000","<742; 742>","742","01.01.1900","09.09.9999",,,742,742,
"CS","INTERVAL",7700,"420743420743000","<743; 743>","743","01.01.1900","09.09.9999",,,743,743,
"CS","INTERVAL",7700,"420744420744000","<744; 744>","744","01.01.1900","09.09.9999",,,744,744,
"CS","INTERVAL",7700,"420745420745000","<745; 745>","745","01.01.1900","09.09.9999",,,745,745,
"CS","INTERVAL",7700,"420746420746000","<746; 746>","746","01.01.1900","09.09.9999",,,746,746,
"CS","INTERVAL",7700,"420747420747000","<747; 747>","747","01.01.1900","09.09.9999",,,747,747,
"CS","INTERVAL",7700,"420748420748000","<748; 748>","748","01.01.1900","09.09.9999",,,748,748,
"CS","INTERVAL",7700,"420749420749000","<749; 749>","749","01.01.1900","09.09.9999",,,749,749,
"CS","INTERVAL",7700,"420750420750000","<750; 750>","750","01.01.1900","09.09.9999",,,750,750,
"CS","INTERVAL",7700,"420751420751000","<751; 751>","751","01.01.1900","09.09.9999",,,751,751,
"CS","INTERVAL",7700,"420752420752000","<752; 752>","752","01.01.1900","09.09.9999",,,752,752,
"CS","INTERVAL",7700,"420753420753000","<753; 753>","753","01.01.1900","09.09.9999",,,753,753,
"CS","INTERVAL",7700,"420754420754000","<754; 754>","754","01.01.1900","09.09.9999",,,754,754,
"CS","INTERVAL",7700,"420755420755000","<755; 755>","755","01.01.1900","09.09.9999",,,755,755,
"CS","INTERVAL",7700,"420756420756000","<756; 756>","756","01.01.1900","09.09.9999",,,756,756,
"CS","INTERVAL",7700,"420757420757000","<757; 757>","757","01.01.1900","09.09.9999",,,757,757,
"CS","INTERVAL",7700,"420758420758000","<758; 758>","758","01.01.1900","09.09.9999",,,758,758,
"CS","INTERVAL",7700,"420759420759000","<759; 759>","759","01.01.1900","09.09.9999",,,759,759,
"CS","INTERVAL",7700,"420760420760000","<760; 760>","760","01.01.1900","09.09.9999",,,760,760,
"CS","INTERVAL",7700,"420761420761000","<761; 761>","761","01.01.1900","09.09.9999",,,761,761,
"CS","INTERVAL",7700,"420762420762000","<762; 762>","762","01.01.1900","09.09.9999",,,762,762,
"CS","INTERVAL",7700,"420763420763000","<763; 763>","763","01.01.1900","09.09.9999",,,763,763,
"CS","INTERVAL",7700,"420764420764000","<764; 764>","764","01.01.1900","09.09.9999",,,764,764,
"CS","INTERVAL",7700,"420765420765000","<765; 765>","765","01.01.1900","09.09.9999",,,765,765,
"CS","INTERVAL",7700,"420766420766000","<766; 766>","766","01.01.1900","09.09.9999",,,766,766,
"CS","INTERVAL",7700,"420767420767000","<767; 767>","767","01.01.1900","09.09.9999",,,767,767,
"CS","INTERVAL",7700,"420768420768000","<768; 768>","768","01.01.1900","09.09.9999",,,768,768,
"CS","INTERVAL",7700,"420769420769000","<769; 769>","769","01.01.1900","09.09.9999",,,769,769,
"CS","INTERVAL",7700,"420770420770000","<770; 770>","770","01.01.1900","09.09.9999",,,770,770,
"CS","INTERVAL",7700,"420771420771000","<771; 771>","771","01.01.1900","09.09.9999",,,771,771,
"CS","INTERVAL",7700,"420772420772000","<772; 772>","772","01.01.1900","09.09.9999",,,772,772,
"CS","INTERVAL",7700,"420773420773000","<773; 773>","773","01.01.1900","09.09.9999",,,773,773,
"CS","INTERVAL",7700,"420774420774000","<774; 774>","774","01.01.1900","09.09.9999",,,774,774,
"CS","INTERVAL",7700,"420775420775000","<775; 775>","775","01.01.1900","09.09.9999",,,775,775,
"CS","INTERVAL",7700,"420776420776000","<776; 776>","776","01.01.1900","09.09.9999",,,776,776,
"CS","INTERVAL",7700,"420777420777000","<777; 777>","777","01.01.1900","09.09.9999",,,777,777,
"CS","INTERVAL",7700,"420778420778000","<778; 778>","778","01.01.1900","09.09.9999",,,778,778,
"CS","INTERVAL",7700,"420779420779000","<779; 779>","779","01.01.1900","09.09.9999",,,779,779,
"CS","INTERVAL",7700,"420780420780000","<780; 780>","780","01.01.1900","09.09.9999",,,780,780,
"CS","INTERVAL",7700,"420781420781000","<781; 781>","781","01.01.1900","09.09.9999",,,781,781,
"CS","INTERVAL",7700,"420782420782000","<782; 782>","782","01.01.1900","09.09.9999",,,782,782,
"CS","INTERVAL",7700,"420783420783000","<783; 783>","783","01.01.1900","09.09.9999",,,783,783,
"CS","INTERVAL",7700,"420784420784000","<784; 784>","784","01.01.1900","09.09.9999",,,784,784,
"CS","INTERVAL",7700,"420785420785000","<785; 785>","785","01.01.1900","09.09.9999",,,785,785,
"CS","INTERVAL",7700,"420786420786000","<786; 786>","786","01.01.1900","09.09.9999",,,786,786,
"CS","INTERVAL",7700,"420787420787000","<787; 787>","787","01.01.1900","09.09.9999",,,787,787,
"CS","INTERVAL",7700,"420788420788000","<788; 788>","788","01.01.1900","09.09.9999",,,788,788,
"CS","INTERVAL",7700,"420789420789000","<789; 789>","789","01.01.1900","09.09.9999",,,789,789,
"CS","INTERVAL",7700,"420790420790000","<790; 790>","790","01.01.1900","09.09.9999",,,790,790,
"CS","INTERVAL",7700,"420791420791000","<791; 791>","791","01.01.1900","09.09.9999",,,791,791,
"CS","INTERVAL",7700,"420792420792000","<792; 792>","792","01.01.1900","09.09.9999",,,792,792,
"CS","INTERVAL",7700,"420793420793000","<793; 793>","793","01.01.1900","09.09.9999",,,793,793,
"CS","INTERVAL",7700,"420794420794000","<794; 794>","794","01.01.1900","09.09.9999",,,794,794,
"CS","INTERVAL",7700,"420795420795000","<795; 795>","795","01.01.1900","09.09.9999",,,795,795,
"CS","INTERVAL",7700,"420796420796000","<796; 796>","796","01.01.1900","09.09.9999",,,796,796,
"CS","INTERVAL",7700,"420797420797000","<797; 797>","797","01.01.1900","09.09.9999",,,797,797,
"CS","INTERVAL",7700,"420798420798000","<798; 798>","798","01.01.1900","09.09.9999",,,798,798,
"CS","INTERVAL",7700,"420799420799000","<799; 799>","799","01.01.1900","09.09.9999",,,799,799,
"CS","INTERVAL",7700,"420800420800000","<800; 800>","800","01.01.1900","09.09.9999",,,800,800,
"CS","INTERVAL",7700,"420800620900000","<800; 900)","800 až 900 (více nebo rovno 800 a méně než 900)","01.01.1900","09.09.9999",,900,800,,
"CS","INTERVAL",7700,"420801420801000","<801; 801>","801","01.01.1900","09.09.9999",,,801,801,
"CS","INTERVAL",7700,"420802420802000","<802; 802>","802","01.01.1900","09.09.9999",,,802,802,
"CS","INTERVAL",7700,"420803420803000","<803; 803>","803","01.01.1900","09.09.9999",,,803,803,
"CS","INTERVAL",7700,"420804420804000","<804; 804>","804","01.01.1900","09.09.9999",,,804,804,
"CS","INTERVAL",7700,"420805420805000","<805; 805>","805","01.01.1900","09.09.9999",,,805,805,
"CS","INTERVAL",7700,"420806420806000","<806; 806>","806","01.01.1900","09.09.9999",,,806,806,
"CS","INTERVAL",7700,"420807420807000","<807; 807>","807","01.01.1900","09.09.9999",,,807,807,
"CS","INTERVAL",7700,"420808420808000","<808; 808>","808","01.01.1900","09.09.9999",,,808,808,
"CS","INTERVAL",7700,"420809420809000","<809; 809>","809","01.01.1900","09.09.9999",,,809,809,
"CS","INTERVAL",7700,"420810420810000","<810; 810>","810","01.01.1900","09.09.9999",,,810,810,
"CS","INTERVAL",7700,"420811420811000","<811; 811>","811","01.01.1900","09.09.9999",,,811,811,
"CS","INTERVAL",7700,"420812420812000","<812; 812>","812","01.01.1900","09.09.9999",,,812,812,
"CS","INTERVAL",7700,"420813420813000","<813; 813>","813","01.01.1900","09.09.9999",,,813,813,
"CS","INTERVAL",7700,"420814420814000","<814; 814>","814","01.01.1900","09.09.9999",,,814,814,
"CS","INTERVAL",7700,"420815420815000","<815; 815>","815","01.01.1900","09.09.9999",,,815,815,
"CS","INTERVAL",7700,"420816420816000","<816; 816>","816","01.01.1900","09.09.9999",,,816,816,
"CS","INTERVAL",7700,"420817420817000","<817; 817>","817","01.01.1900","09.09.9999",,,817,817,
"CS","INTERVAL",7700,"420818420818000","<818; 818>","818","01.01.1900","09.09.9999",,,818,818,
"CS","INTERVAL",7700,"420819420819000","<819; 819>","819","01.01.1900","09.09.9999",,,819,819,
"CS","INTERVAL",7700,"420820420820000","<820; 820>","820","01.01.1900","09.09.9999",,,820,820,
"CS","INTERVAL",7700,"420821420821000","<821; 821>","821","01.01.1900","09.09.9999",,,821,821,
"CS","INTERVAL",7700,"420822420822000","<822; 822>","822","01.01.1900","09.09.9999",,,822,822,
"CS","INTERVAL",7700,"420823420823000","<823; 823>","823","01.01.1900","09.09.9999",,,823,823,
"CS","INTERVAL",7700,"420824420824000","<824; 824>","824","01.01.1900","09.09.9999",,,824,824,
"CS","INTERVAL",7700,"420825420825000","<825; 825>","825","01.01.1900","09.09.9999",,,825,825,
"CS","INTERVAL",7700,"420826420826000","<826; 826>","826","01.01.1900","09.09.9999",,,826,826,
"CS","INTERVAL",7700,"420827420827000","<827; 827>","827","01.01.1900","09.09.9999",,,827,827,
"CS","INTERVAL",7700,"420828420828000","<828; 828>","828","01.01.1900","09.09.9999",,,828,828,
"CS","INTERVAL",7700,"420829420829000","<829; 829>","829","01.01.1900","09.09.9999",,,829,829,
"CS","INTERVAL",7700,"420830420830000","<830; 830>","830","01.01.1900","09.09.9999",,,830,830,
"CS","INTERVAL",7700,"420831420831000","<831; 831>","831","01.01.1900","09.09.9999",,,831,831,
"CS","INTERVAL",7700,"420832420832000","<832; 832>","832","01.01.1900","09.09.9999",,,832,832,
"CS","INTERVAL",7700,"420833420833000","<833; 833>","833","01.01.1900","09.09.9999",,,833,833,
"CS","INTERVAL",7700,"420834420834000","<834; 834>","834","01.01.1900","09.09.9999",,,834,834,
"CS","INTERVAL",7700,"420835420835000","<835; 835>","835","01.01.1900","09.09.9999",,,835,835,
"CS","INTERVAL",7700,"420836420836000","<836; 836>","836","01.01.1900","09.09.9999",,,836,836,
"CS","INTERVAL",7700,"420837420837000","<837; 837>","837","01.01.1900","09.09.9999",,,837,837,
"CS","INTERVAL",7700,"420838420838000","<838; 838>","838","01.01.1900","09.09.9999",,,838,838,
"CS","INTERVAL",7700,"420839420839000","<839; 839>","839","01.01.1900","09.09.9999",,,839,839,
"CS","INTERVAL",7700,"420840420840000","<840; 840>","840","01.01.1900","09.09.9999",,,840,840,
"CS","INTERVAL",7700,"420841420841000","<841; 841>","841","01.01.1900","09.09.9999",,,841,841,
"CS","INTERVAL",7700,"420842420842000","<842; 842>","842","01.01.1900","09.09.9999",,,842,842,
"CS","INTERVAL",7700,"420843420843000","<843; 843>","843","01.01.1900","09.09.9999",,,843,843,
"CS","INTERVAL",7700,"420844420844000","<844; 844>","844","01.01.1900","09.09.9999",,,844,844,
"CS","INTERVAL",7700,"420845420845000","<845; 845>","845","01.01.1900","09.09.9999",,,845,845,
"CS","INTERVAL",7700,"420846420846000","<846; 846>","846","01.01.1900","09.09.9999",,,846,846,
"CS","INTERVAL",7700,"420847420847000","<847; 847>","847","01.01.1900","09.09.9999",,,847,847,
"CS","INTERVAL",7700,"420848420848000","<848; 848>","848","01.01.1900","09.09.9999",,,848,848,
"CS","INTERVAL",7700,"420849420849000","<849; 849>","849","01.01.1900","09.09.9999",,,849,849,
"CS","INTERVAL",7700,"420850420850000","<850; 850>","850","01.01.1900","09.09.9999",,,850,850,
"CS","INTERVAL",7700,"420851420851000","<851; 851>","851","01.01.1900","09.09.9999",,,851,851,
"CS","INTERVAL",7700,"420852420852000","<852; 852>","852","01.01.1900","09.09.9999",,,852,852,
"CS","INTERVAL",7700,"420853420853000","<853; 853>","853","01.01.1900","09.09.9999",,,853,853,
"CS","INTERVAL",7700,"420854420854000","<854; 854>","854","01.01.1900","09.09.9999",,,854,854,
"CS","INTERVAL",7700,"420855420855000","<855; 855>","855","01.01.1900","09.09.9999",,,855,855,
"CS","INTERVAL",7700,"420856420856000","<856; 856>","856","01.01.1900","09.09.9999",,,856,856,
"CS","INTERVAL",7700,"420857420857000","<857; 857>","857","01.01.1900","09.09.9999",,,857,857,
"CS","INTERVAL",7700,"420858420858000","<858; 858>","858","01.01.1900","09.09.9999",,,858,858,
"CS","INTERVAL",7700,"420859420859000","<859; 859>","859","01.01.1900","09.09.9999",,,859,859,
"CS","INTERVAL",7700,"420860420860000","<860; 860>","860","01.01.1900","09.09.9999",,,860,860,
"CS","INTERVAL",7700,"420861420861000","<861; 861>","861","01.01.1900","09.09.9999",,,861,861,
"CS","INTERVAL",7700,"420862420862000","<862; 862>","862","01.01.1900","09.09.9999",,,862,862,
"CS","INTERVAL",7700,"420863420863000","<863; 863>","863","01.01.1900","09.09.9999",,,863,863,
"CS","INTERVAL",7700,"420864420864000","<864; 864>","864","01.01.1900","09.09.9999",,,864,864,
"CS","INTERVAL",7700,"420865420865000","<865; 865>","865","01.01.1900","09.09.9999",,,865,865,
"CS","INTERVAL",7700,"420866420866000","<866; 866>","866","01.01.1900","09.09.9999",,,866,866,
"CS","INTERVAL",7700,"420867420867000","<867; 867>","867","01.01.1900","09.09.9999",,,867,867,
"CS","INTERVAL",7700,"420868420868000","<868; 868>","868","01.01.1900","09.09.9999",,,868,868,
"CS","INTERVAL",7700,"420869420869000","<869; 869>","869","01.01.1900","09.09.9999",,,869,869,
"CS","INTERVAL",7700,"420870420870000","<870; 870>","870","01.01.1900","09.09.9999",,,870,870,
"CS","INTERVAL",7700,"420871420871000","<871; 871>","871","01.01.1900","09.09.9999",,,871,871,
"CS","INTERVAL",7700,"420872420872000","<872; 872>","872","01.01.1900","09.09.9999",,,872,872,
"CS","INTERVAL",7700,"420873420873000","<873; 873>","873","01.01.1900","09.09.9999",,,873,873,
"CS","INTERVAL",7700,"420874420874000","<874; 874>","874","01.01.1900","09.09.9999",,,874,874,
"CS","INTERVAL",7700,"420875420875000","<875; 875>","875","01.01.1900","09.09.9999",,,875,875,
"CS","INTERVAL",7700,"420876420876000","<876; 876>","876","01.01.1900","09.09.9999",,,876,876,
"CS","INTERVAL",7700,"420877420877000","<877; 877>","877","01.01.1900","09.09.9999",,,877,877,
"CS","INTERVAL",7700,"420878420878000","<878; 878>","878","01.01.1900","09.09.9999",,,878,878,
"CS","INTERVAL",7700,"420879420879000","<879; 879>","879","01.01.1900","09.09.9999",,,879,879,
"CS","INTERVAL",7700,"420880420880000","<880; 880>","880","01.01.1900","09.09.9999",,,880,880,
"CS","INTERVAL",7700,"420881420881000","<881; 881>","881","01.01.1900","09.09.9999",,,881,881,
"CS","INTERVAL",7700,"420882420882000","<882; 882>","882","01.01.1900","09.09.9999",,,882,882,
"CS","INTERVAL",7700,"420883420883000","<883; 883>","883","01.01.1900","09.09.9999",,,883,883,
"CS","INTERVAL",7700,"420884420884000","<884; 884>","884","01.01.1900","09.09.9999",,,884,884,
"CS","INTERVAL",7700,"420885420885000","<885; 885>","885","01.01.1900","09.09.9999",,,885,885,
"CS","INTERVAL",7700,"420886420886000","<886; 886>","886","01.01.1900","09.09.9999",,,886,886,
"CS","INTERVAL",7700,"420887420887000","<887; 887>","887","01.01.1900","09.09.9999",,,887,887,
"CS","INTERVAL",7700,"420888420888000","<888; 888>","888","01.01.1900","09.09.9999",,,888,888,
"CS","INTERVAL",7700,"420889420889000","<889; 889>","889","01.01.1900","09.09.9999",,,889,889,
"CS","INTERVAL",7700,"420890420890000","<890; 890>","890","01.01.1900","09.09.9999",,,890,890,
"CS","INTERVAL",7700,"420891420891000","<891; 891>","891","01.01.1900","09.09.9999",,,891,891,
"CS","INTERVAL",7700,"420892420892000","<892; 892>","892","01.01.1900","09.09.9999",,,892,892,
"CS","INTERVAL",7700,"420893420893000","<893; 893>","893","01.01.1900","09.09.9999",,,893,893,
"CS","INTERVAL",7700,"420894420894000","<894; 894>","894","01.01.1900","09.09.9999",,,894,894,
"CS","INTERVAL",7700,"420895420895000","<895; 895>","895","01.01.1900","09.09.9999",,,895,895,
"CS","INTERVAL",7700,"420896420896000","<896; 896>","896","01.01.1900","09.09.9999",,,896,896,
"CS","INTERVAL",7700,"420897420897000","<897; 897>","897","01.01.1900","09.09.9999",,,897,897,
"CS","INTERVAL",7700,"420898420898000","<898; 898>","898","01.01.1900","09.09.9999",,,898,898,
"CS","INTERVAL",7700,"420899420899000","<899; 899>","899","01.01.1900","09.09.9999",,,899,899,
"CS","INTERVAL",7700,"420900420900000","<900; 900>","900","01.01.1900","09.09.9999",,,900,900,
"CS","INTERVAL",7700,"420900631000000","<900; 1 000)","900 až 1 000 (více nebo rovno 900 a méně než 1 000)","01.01.1900","09.09.9999",,1000,900,,
"CS","INTERVAL",7700,"420900631350000","<900; 1 350)","900 až 1 350 (více nebo rovno 900 a méně než 1 350)","01.01.1900","09.09.9999",,1350,900,,
"CS","INTERVAL",7700,"420901420901000","<901; 901>","901","01.01.1900","09.09.9999",,,901,901,
"CS","INTERVAL",7700,"420902420902000","<902; 902>","902","01.01.1900","09.09.9999",,,902,902,
"CS","INTERVAL",7700,"420903420903000","<903; 903>","903","01.01.1900","09.09.9999",,,903,903,
"CS","INTERVAL",7700,"420904420904000","<904; 904>","904","01.01.1900","09.09.9999",,,904,904,
"CS","INTERVAL",7700,"420905420905000","<905; 905>","905","01.01.1900","09.09.9999",,,905,905,
"CS","INTERVAL",7700,"420906420906000","<906; 906>","906","01.01.1900","09.09.9999",,,906,906,
"CS","INTERVAL",7700,"420907420907000","<907; 907>","907","01.01.1900","09.09.9999",,,907,907,
"CS","INTERVAL",7700,"420908420908000","<908; 908>","908","01.01.1900","09.09.9999",,,908,908,
"CS","INTERVAL",7700,"420909420909000","<909; 909>","909","01.01.1900","09.09.9999",,,909,909,
"CS","INTERVAL",7700,"420910420910000","<910; 910>","910","01.01.1900","09.09.9999",,,910,910,
"CS","INTERVAL",7700,"420911420911000","<911; 911>","911","01.01.1900","09.09.9999",,,911,911,
"CS","INTERVAL",7700,"420912420912000","<912; 912>","912","01.01.1900","09.09.9999",,,912,912,
"CS","INTERVAL",7700,"420913420913000","<913; 913>","913","01.01.1900","09.09.9999",,,913,913,
"CS","INTERVAL",7700,"420914420914000","<914; 914>","914","01.01.1900","09.09.9999",,,914,914,
"CS","INTERVAL",7700,"420915420915000","<915; 915>","915","01.01.1900","09.09.9999",,,915,915,
"CS","INTERVAL",7700,"420916420916000","<916; 916>","916","01.01.1900","09.09.9999",,,916,916,
"CS","INTERVAL",7700,"420917420917000","<917; 917>","917","01.01.1900","09.09.9999",,,917,917,
"CS","INTERVAL",7700,"420918420918000","<918; 918>","918","01.01.1900","09.09.9999",,,918,918,
"CS","INTERVAL",7700,"420919420919000","<919; 919>","919","01.01.1900","09.09.9999",,,919,919,
"CS","INTERVAL",7700,"420920420920000","<920; 920>","920","01.01.1900","09.09.9999",,,920,920,
"CS","INTERVAL",7700,"420921420921000","<921; 921>","921","01.01.1900","09.09.9999",,,921,921,
"CS","INTERVAL",7700,"420922420922000","<922; 922>","922","01.01.1900","09.09.9999",,,922,922,
"CS","INTERVAL",7700,"420923420923000","<923; 923>","923","01.01.1900","09.09.9999",,,923,923,
"CS","INTERVAL",7700,"420924420924000","<924; 924>","924","01.01.1900","09.09.9999",,,924,924,
"CS","INTERVAL",7700,"420925420925000","<925; 925>","925","01.01.1900","09.09.9999",,,925,925,
"CS","INTERVAL",7700,"420926420926000","<926; 926>","926","01.01.1900","09.09.9999",,,926,926,
"CS","INTERVAL",7700,"420927420927000","<927; 927>","927","01.01.1900","09.09.9999",,,927,927,
"CS","INTERVAL",7700,"420928420928000","<928; 928>","928","01.01.1900","09.09.9999",,,928,928,
"CS","INTERVAL",7700,"420929420929000","<929; 929>","929","01.01.1900","09.09.9999",,,929,929,
"CS","INTERVAL",7700,"420930420930000","<930; 930>","930","01.01.1900","09.09.9999",,,930,930,
"CS","INTERVAL",7700,"420931420931000","<931; 931>","931","01.01.1900","09.09.9999",,,931,931,
"CS","INTERVAL",7700,"420932420932000","<932; 932>","932","01.01.1900","09.09.9999",,,932,932,
"CS","INTERVAL",7700,"420933420933000","<933; 933>","933","01.01.1900","09.09.9999",,,933,933,
